"old_path","file_role","scientific_owner","active_status","tracked","baseline_manifest_member","destination_repo","proposed_new_path","rationale"
"tests/testthat/test-wgcna-supermodule-hub-handoff.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-supermodule-hub-handoff.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-support-status.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-support-status.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-wave1a-semantic-handoff.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-wave1a-semantic-handoff.R","scientific / architectural regression guard"
"tools/audit_active_scripts.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/audit_active_scripts.R","repository maintenance, export or reference-audit utility"
"tools/audit_control_spatial_gsea_reproducibility.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/audit_control_spatial_gsea_reproducibility.R","repository maintenance, export or reference-audit utility"
"tools/audit_manuscript_references.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/audit_manuscript_references.R","repository maintenance, export or reference-audit utility"
"tools/audit_output_namespaces.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/audit_output_namespaces.R","repository maintenance, export or reference-audit utility"
"tools/audit_renv_lock.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/audit_renv_lock.R","repository maintenance, export or reference-audit utility"
"tools/audit_wgcna_support_status.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/audit_wgcna_support_status.R","repository maintenance, export or reference-audit utility"
"tools/generate_pipeline_docs.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/generate_pipeline_docs.R","repository maintenance, export or reference-audit utility"
"tools/generate_prerestructure_freeze.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/generate_prerestructure_freeze.R","repository maintenance, export or reference-audit utility"
"tools/generate_publication_freeze_manifest.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/generate_publication_freeze_manifest.R","repository maintenance, export or reference-audit utility"
"tools/generate_renv_lockfile.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/generate_renv_lockfile.R","repository maintenance, export or reference-audit utility"
"tools/restructure_pipeline_folders.sh","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/restructure_pipeline_folders.sh","repository maintenance, export or reference-audit utility"
"tools/validate_publication_freeze.R","TOOLING","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","tools/validate_publication_freeze.R","repository maintenance, export or reference-audit utility"
"results/tables/11_spatial_systems/bilateral/bilateral_spatial_identity_summary.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/bilateral/bilateral_spatial_identity_summary.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/precision/bilateral_precision_gain.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/precision/bilateral_precision_gain.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/04_differential_expression_enrichment/control_spatial_identity_validation/global/figure2e_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/04_differential_expression_enrichment/control_spatial_identity_validation/global/figure2e_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/manuscript_candidates/spatial_v6/figure2_spatial_fingerprint_scores.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/manuscript_candidates/spatial_v6/figure2_spatial_fingerprint_scores.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_DAP_robustness.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_DAP_robustness.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_normalization_bias_context.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_normalization_bias_context.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_sample_context.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_sample_context.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/10_biological_integration/gsea_wgcna_concordance/global/ontology_aware_gsea_theme_assignments_all_contrasts.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/10_biological_integration/gsea_wgcna_concordance/global/ontology_aware_gsea_theme_assignments_all_contrasts.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/08_behavior_physio_coupling/network_behavior_coupling/edge_behavior_correlations_fdr_all_tests.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/08_behavior_physio_coupling/network_behavior_coupling/edge_behavior_correlations_fdr_all_tests.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/networks/animal_network_distance_from_CON.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/networks/animal_network_distance_from_CON.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/networks/CON_spatial_molecular_similarity_matrix.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/networks/CON_spatial_molecular_similarity_matrix.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/networks/network_global_multivariate_test.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/networks/network_global_multivariate_test.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"data/raw/pg_matrix/quicksearch.stats.annotated.xlsx","RAW_INPUT_REFERENCE","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","data/raw/pg_matrix/quicksearch.stats.annotated.xlsx","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/03_qc_exploration/04e_control_compartment_abundance_publication_figures/global/figure2d_compact_recognizable_markers_v2_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/03_qc_exploration/04e_control_compartment_abundance_publication_figures/global/figure2d_compact_recognizable_markers_v2_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/04_differential_expression_enrichment/control_spatial_identity_validation/global/figure2f_regions_CA1layers_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/04_differential_expression_enrichment/control_spatial_identity_validation/global/figure2f_regions_CA1layers_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/03_qc_exploration/00b_joint_compartment_qc/global/joint_primary_pca_scores.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/03_qc_exploration/00b_joint_compartment_qc/global/joint_primary_pca_scores.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/03_qc_exploration/00b_joint_compartment_qc/global/joint_primary_pca_variance_explained.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/03_qc_exploration/00b_joint_compartment_qc/global/joint_primary_pca_variance_explained.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/bilateral/bilateral_spatial_identity_protein_level.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/bilateral/bilateral_spatial_identity_protein_level.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/manuscript_candidates/spatial_v6/figure2_spatial_fingerprint_proteins.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/manuscript_candidates/spatial_v6/figure2_spatial_fingerprint_proteins.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/atlas/protein_spatial_cell_affinity.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/atlas/protein_spatial_cell_affinity.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/tables/11_spatial_systems/atlas/protein_sus_res_fdr_supported_atlas.csv","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/tables/11_spatial_systems/atlas/protein_sus_res_fdr_supported_atlas.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_01/assembled/extended_data_01.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_01/assembled/extended_data_01.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_01/assembled/extended_data_01.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_01/assembled/extended_data_01.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_01/assembled/extended_data_01.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_01/assembled/extended_data_01.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_02/assembled/extended_data_02.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_02/assembled/extended_data_02.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_02/assembled/extended_data_02.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_02/assembled/extended_data_02.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_02/assembled/extended_data_02.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_02/assembled/extended_data_02.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_03/assembled/extended_data_03.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_03/assembled/extended_data_03.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_03/assembled/extended_data_03.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_03/assembled/extended_data_03.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_03/assembled/extended_data_03.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_03/assembled/extended_data_03.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_05/assembled/extended_data_05.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_05/assembled/extended_data_05.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_05/assembled/extended_data_05.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_05/assembled/extended_data_05.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_05/assembled/extended_data_05.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_05/assembled/extended_data_05.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_06/assembled/extended_data_06.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_06/assembled/extended_data_06.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_06/assembled/extended_data_06.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_06/assembled/extended_data_06.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_06/assembled/extended_data_06.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_06/assembled/extended_data_06.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_08/assembled/extended_data_08.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_08/assembled/extended_data_08.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_08/assembled/extended_data_08.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_08/assembled/extended_data_08.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_08/assembled/extended_data_08.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_08/assembled/extended_data_08.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_09/assembled/extended_data_09.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_09/assembled/extended_data_09.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_09/assembled/extended_data_09.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_09/assembled/extended_data_09.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_09/assembled/extended_data_09.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_09/assembled/extended_data_09.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_01/assembled/figure_01.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01/assembled/figure_01.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_01/assembled/figure_01.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01/assembled/figure_01.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_01/assembled/figure_01.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01/assembled/figure_01.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_02/assembled/figure_02.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_02/assembled/figure_02.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_02/assembled/figure_02.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_02/assembled/figure_02.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_02/assembled/figure_02.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_02/assembled/figure_02.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_03/assembled/figure_03.pdf","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_03/assembled/figure_03.pdf","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_03/assembled/figure_03.png","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_03/assembled/figure_03.png","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_03/assembled/figure_03.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_03/assembled/figure_03.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_bilateral_full.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_bilateral_full.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_precision.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_precision.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_external_full.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_external_full.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_fingerprint_full.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_fingerprint_full.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_classes.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_classes.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_displacement.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_displacement.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_locator.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_locator.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_missing.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_missing.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_sensitivity.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_ca2_sensitivity.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed05a.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed05a.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed05b.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed05b.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_atlas_rescon.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_atlas_rescon.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_atlas_suscon.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_atlas_suscon.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_gsea_curve_ox.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_gsea_curve_ox.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_gsea_curve_rna.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_gsea_curve_rna.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_gsea_curve_syn.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_gsea_curve_syn.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_coupling.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_coupling.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_network_distance.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_network_distance.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_nulls.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_nulls.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_similarity.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/extended_data/panels/v9_ed_similarity.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed09a.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed09a.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed09b.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed09b.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed09c.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/extended_data_behaviour_panels/extended_data_behaviour_ed09c.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
